mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP,C'est bien,57etPf7bW1IkQKW0BZrjCg,50,0.6078800000000001,0.1357829360202736,0.7387799999999999,0.149879038302389,-6.07528,2.8614478142138795,0.38,0.4903143514780145,0.1052839999999999,0.0839291181988268,0.106194328,0.1756690203724374,0.225378,0.1813115396329799,0.457384,0.2494956221120146,125.55316,26.815063871317875,0.1574322289999999,0.2960352498522435,3.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0
ESTP,SP,C'est bien,57etPf7bW1IkQKW0BZrjCg,50,0.6078800000000001,0.1357829360202736,0.7387799999999999,0.149879038302389,-6.07528,2.8614478142138795,0.38,0.4903143514780145,0.1052839999999999,0.0839291181988268,0.106194328,0.1756690203724374,0.225378,0.1813115396329799,0.457384,0.2494956221120146,125.55316,26.815063871317875,0.1574322289999999,0.2960352498522435,3.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,6.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0
ESTP,SP,ESTP,78hQqdBC5G4l033Rwr8lVi,23,0.5490869565217391,0.1540451271081651,0.6537826086956521,0.1990292250175013,-5.987956521739131,2.1927882930241385,0.5217391304347826,0.5107539184552492,0.0713565217391304,0.0678082109943985,0.2282923478260869,0.2825978410889691,0.1810260869565217,0.1008935182051368,0.4237391304347825,0.24432861950312,134.2980869565218,24.72319453636613,0.0136054286956521,0.0455854736549164,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
ESTP,SP,ESTP,4YDp9UzsXliaxkpRBqlSvH,50,0.54984,0.1368968567489958,0.81526,0.1536993898783583,-7.169700000000001,3.690541447195707,0.66,0.4785181206984066,0.075676,0.0591175845244035,0.176140924,0.239339328857964,0.230634,0.1823979923023232,0.6962400000000001,0.1972525119469654,131.45036,31.08784536928363,0.085003993,0.2105063432830547,5.0,0.0,2.0,0.0,5.0,1.0,1.0,2.0,3.0,6.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0
ESTP,SP,ESTP😎,3Lwgk3xP0UNPKZRQM9kBQV,50,0.69238,0.1651105863180363,0.7713800000000001,0.1581231617623246,-4.70662,1.854491138632188,0.44,0.5014265364224069,0.1172399999999999,0.1054468063982586,0.07278748,0.123838704862618,0.195878,0.1644528941797061,0.56866,0.2148797110107924,125.53549999999996,27.16159842479444,0.0222609464,0.0975376424405931,6.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,5.0,2.0,7.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0
ESTP,SP,𝙴𝚂𝚃𝙿 𝚟𝚒𝚋𝚎𝚜,4aM686gplM2UiAMmvHvqDK,50,0.6754800000000002,0.1067075423380968,0.77704,0.1176936459020379,-5.096500000000001,1.795810035519757,0.38,0.4903143514780145,0.07335,0.0443232663369421,0.074267588,0.1049017583950863,0.223984,0.1793794170159429,0.7067399999999999,0.1979840036828372,126.27122,26.39324474278699,0.030075806,0.1387333981371628,1.0,2.0,2.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,5.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0
ESTP,SP,i/entp/estp,6u3ULSykUdSb5Is1XXpnzd,50,0.7075400000000001,0.0900641970587465,0.8704,0.079303344243249,-3.1962400000000004,1.1966558941398282,0.48,0.5046720495044485,0.110134,0.0696278639098821,0.06033498,0.0646408687616812,0.216822,0.1621832791527372,0.6142799999999999,0.1502093831140724,123.84618,24.23950026484432,0.000238636,0.001427614591003,6.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0
ESTP,SP,ESTP vibes,1ej2X76Bht4QgoWZF0vZm4,24,0.6861250000000001,0.1757699367132329,0.7209583333333334,0.1602192734339728,-5.541833333333334,2.0565545831859624,0.5833333333333334,0.5036101551853348,0.1480083333333333,0.0986422121330049,0.0661850333333333,0.0933227798762733,0.203475,0.1768796379020147,0.4887208333333333,0.2056003319637962,120.09754166666666,23.34269980469486,0.0353227491666666,0.1654660600108209,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
ESTP,SP,gamsız estp,4O7dqy0DC7Mueu96v3hgdH,50,0.7328199999999999,0.0681111606425968,0.84848,0.0914143381778252,-5.661759999999999,1.818634322332928,0.32,0.4712120714991612,0.064304,0.0272212923863594,0.09955644,0.0941515971919884,0.166082,0.1394155405064079,0.7818200000000001,0.1249900714424296,124.34636,20.55304053156722,0.0017605653999999,0.0067102992398496,3.0,3.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.0,2.0,4.0,0.0,3.0
ESTP,SP,estp just being slayboss,5L0xwxhT6G1ndH75v2KXIQ,31,0.6001612903225807,0.152686191642465,0.773483870967742,0.1561095493486848,-4.840935483870966,2.324418263214603,0.3548387096774194,0.4863734571139199,0.0820870967741935,0.0908771578998649,0.0854864870967742,0.1854278544945944,0.2048935483870967,0.1610182617706945,0.5493548387096775,0.2433526314339059,128.55248387096773,29.78529853453542,0.0061618329032258,0.0333797141885693,3.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
ESTP,SP,.:+*Youthful*+:.,10lSHJWnukqrWWkr2Vcr23,50,0.6672999999999999,0.106352177759958,0.7186600000000002,0.1369135896118722,-4.53096,1.1936363231054654,0.56,0.5014265364224069,0.0693,0.0535419881008906,0.0738395579999999,0.1342176228309709,0.1592,0.1147900016978653,0.57186,0.2242019871018278,123.3546,22.09008022638585,0.000221468,0.0008630281095287,2.0,5.0,1.0,1.0,2.0,1.0,0.0,5.0,6.0,3.0,0.0,6.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0
ESTP,SP,ESTP PLAYLIST ,2XPyaSzLkyaclaVatjE5fW,26,0.652576923076923,0.1449599042706425,0.7745769230769232,0.1724197606022982,-4.658384615384614,2.158940704640553,0.5769230769230769,0.5038314736557788,0.0904076923076923,0.0516215142984157,0.0719631538461538,0.0868394768835889,0.2099038461538461,0.1879103775330553,0.5246192307692308,0.2482634600890445,126.32753846153844,22.920285714154204,0.0049286503846153,0.0123405275565679,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0
ESTP,SP,C’estPas1NightClubIcit,5s1ySrtO6AjdnVTeM4W91l,50,0.55436,0.1326194124984294,0.86328,0.1657628057047238,-5.33118,3.391127948464514,0.58,0.4985693819032897,0.148388,0.1324350247156263,0.08876384,0.1455619374820385,0.250506,0.1870322338365169,0.2163679999999999,0.1382804654257691,151.04684,32.05969690956328,0.4663722956,0.3352679130690697,7.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0
ESTP,SP,ESTP VIBES,714XrSxgqmCQv8fk5EJrgk,50,0.5438200000000001,0.1727926314094086,0.8941800000000001,0.0897774322808286,-3.99434,2.094762980211677,0.62,0.4903143514780145,0.133654,0.1035575994905487,0.0311669739999999,0.0711497392679026,0.214068,0.1942365026330067,0.436452,0.2410088746270136,127.47344,30.70615353084121,0.0811674748,0.198732871767523,3.0,3.0,6.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
ESTP,SP,ESTP Bops,2YaNLxnyOL4WBY2FC1RISy,30,0.6961999999999998,0.1121004475674722,0.7537,0.1536391091554131,-5.422733333333332,2.336344874951608,0.5,0.5085476277156078,0.0959699999999999,0.0826217603047893,0.1123997,0.1779772273211011,0.1764566666666666,0.1618699109083317,0.6107,0.2042724938021219,122.83113333333334,27.0231937910985,0.0072901673333333,0.0278556534851361,2.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ESTP,SP,Estp,7yDaCcwHqKsAgT70sf2Bdk,50,0.6155400000000001,0.1629216927213306,0.76254,0.1671714517664852,-5.13256,1.890479198078452,0.52,0.5046720495044484,0.120576,0.1262354385379048,0.10160408,0.1843737668160865,0.2095759999999999,0.1674019841883723,0.519982,0.2508093183260615,129.38318,31.101059367540284,0.0192632324,0.0888783035336271,5.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,1.0,4.0,4.0,0.0,5.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0
ESTP,SP,𝐞𝐬𝐭𝐩,1qG3WYry2TY1gGYxw0RF3O,50,0.6748000000000001,0.1431646689968568,0.7866599999999999,0.131857469431572,-4.58488,1.701558141162124,0.58,0.4985693819032897,0.115614,0.1017008558750332,0.03665694,0.0590624898893968,0.203332,0.1413351025046502,0.52958,0.1819036625496573,132.03089999999997,28.979641528359952,0.015257268,0.0754999619342219,6.0,7.0,5.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,6.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0
ESTP,SP,Estp,4DcMuueKYekoVSkXJrlzeQ,50,0.6783999999999999,0.1582511566195601,0.72268,0.1672914406730032,-5.014500000000001,2.368413869048659,0.54,0.5034574339058886,0.115024,0.1088010927316074,0.10853248,0.1814090560926272,0.1678019999999999,0.1249183202361136,0.532562,0.221114026258316,134.49398,28.756555370118548,0.0011469814,0.005768524630944,4.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,5.0,6.0,2.0,0.0,1.0,3.0,1.0,1.0
ESTP,SP,FTYFP X ESTP,56KBqfUAUMeuzWRur1VaRa,40,0.6554499999999999,0.1022457948480159,0.7697,0.1272117556251416,-6.604974999999999,2.2933064304567674,0.375,0.4902903378454601,0.0684574999999999,0.0440099282942103,0.270499,0.2101254006515499,0.214255,0.1680647615561426,0.737625,0.1862293440619484,124.4118,27.862479724900883,0.00155633125,0.0055323057238626,7.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,6.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
ESTP,SP,朱之鑫,4lNb6J2GubEYvYrcauenna,22,0.5974090909090908,0.10656348838264,0.6283181818181819,0.114021044993013,-6.129999999999999,1.4878858123109415,0.4545454545454545,0.5096471914376255,0.0521727272727272,0.0273347185796166,0.1705545454545454,0.1501458044615386,0.2093363636363636,0.1341884018317052,0.4987727272727273,0.195273661896076,117.74359090909093,31.12999573166124,0.0296649918181818,0.0599133218928207,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
ESTP,SP,ESTP,4DB3AZPshb0QphHhfle9nL,50,0.6665599999999999,0.1586613850375724,0.7664399999999999,0.1521575660227225,-5.2203,1.967544447544,0.4,0.4948716593053936,0.098534,0.0681248901440791,0.08715774,0.1520335074016559,0.2190079999999999,0.1869519602595756,0.57281,0.2203879438996755,128.60942,27.437036384323545,0.0372636766,0.1484052772043499,3.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,1.0,0.0
ESTP,SP,u are a estp,0QR4CKxVmvYIx0M6Qt8n4Z,50,0.72548,0.1354377995650417,0.7263199999999999,0.1499698527527912,-5.727360000000001,2.077285422106928,0.56,0.5014265364224069,0.13638,0.1122078592321829,0.108041118,0.1328493325726948,0.222628,0.1678826680167079,0.56528,0.1943741437411417,130.0799,25.74542609605339,0.04236504,0.1449315305290593,3.0,2.0,4.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0
ESTP,SP,:(,2RmwckWXNbXBKSAk9or7Py,50,0.56576,0.1106528972664945,0.4577199999999999,0.1932508193609369,-8.235520000000001,3.4485358693870336,0.76,0.4314191105869001,0.051114,0.0357396824557915,0.540742,0.3137771120150254,0.148368,0.09083962194046,0.308312,0.1680762614082654,117.89592,29.34028792955836,0.0121795341999999,0.0504714702929597,3.0,1.0,1.0,2.0,3.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,5.0,0.0,2.0,2.0,7.0,2.0,0.0,1.0,0.0
ESTP,SP,estp + intj,3dyuEVVTG0JEKeiN4EP8tB,50,0.65142,0.1354802628896661,0.7064199999999999,0.1441822953268336,-5.996,2.072666250932625,0.68,0.4712120714991611,0.109674,0.0731706024664695,0.10775798,0.1570761268118872,0.201494,0.1539414922121057,0.480602,0.2243719256420609,130.56408000000002,27.09913258709697,0.0669101914,0.2221248098708364,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,3.0,2.0,4.0,4.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0
ESTP,SP,ESTP (EDM),4tRbPNb0Flq5H8QHRxk56M,50,0.74772,0.1143203590345828,0.69452,0.180670095105156,-7.67106,3.195950469655279,0.52,0.5046720495044485,0.106818,0.1092134788160419,0.13154508,0.1470747681280234,0.1686859999999999,0.1231869079480279,0.518062,0.2320613579048719,124.77066,20.84327200371421,0.1241553639999999,0.2572926406292521,4.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0
ESTP,SP,Soirée ESTP,31JHxmAAbuM7HD9vYAmDg4,50,0.68538,0.1185032316790025,0.81928,0.1180695125589936,-6.12,2.374387431206076,0.6,0.4948716593053935,0.077028,0.0518812814343025,0.0711131,0.1540246237405498,0.192844,0.1573097220032337,0.544874,0.2397872056721993,132.23316,16.285444579671474,0.193635303,0.333987445900594,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,10.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0
ESTP,SP,infj/estp,5FkKjINtoc9LUFep8dUUJ7,25,0.55416,0.120951326298364,0.5220400000000001,0.1670487653351559,-7.577920000000001,2.2793000007312183,0.84,0.3741657386773941,0.056516,0.0345067708331761,0.4008319999999999,0.2790764123557083,0.125728,0.0643730955705357,0.466836,0.1664244244895161,124.80876,35.03178285295606,0.0011751116,0.0044821369789919,2.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0
ESTP,SP,caitvi *ੈ✩₊˚,6Z1WRGcAXoxHgi1VKMf0LC,50,0.4735,0.1179602579218085,0.56938,0.1809666662281048,-8.192540000000001,3.135458012371867,0.58,0.4985693819032897,0.042406,0.0242493038822872,0.2490759506,0.3082301564969976,0.170526,0.1433345092959195,0.267728,0.1550736757618317,114.93374,30.289632916843725,0.0702952299999999,0.1786155045545127,5.0,1.0,2.0,2.0,4.0,0.0,6.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,5.0,0.0
ESTP,SP,ESTP💛,48icr2ESSmdNU8NpV31Cv6,26,0.6400384615384616,0.171207355161916,0.7271153846153845,0.1549147706122503,-6.194846153846153,3.327152051738035,0.6153846153846154,0.4961389383568339,0.0555461538461538,0.0219049625568131,0.0941074576923076,0.1578564835607791,0.19565,0.1243487941236263,0.5873461538461539,0.1831757499905907,110.42823076923077,26.608446191850728,0.0090373834615384,0.0313601957037943,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ESTP,SP,estp 3w4,2yNarynsteUZkJv7q70M9x,50,0.58974,0.1690197198976667,0.76452,0.1444298064098676,-5.63832,2.3133077072822426,0.5,0.5050762722761054,0.091486,0.0893126908046975,0.1074433599999999,0.181530576206596,0.176924,0.1554847292980823,0.54214,0.248280783281628,129.44444,32.01354144552086,0.0223024141999999,0.0969526225923955,4.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0
ESTP,SP,theGR8est_playlist,3jwrdvJ27NT7s4o17cJL3O,50,0.60748,0.1158558640056247,0.7190799999999998,0.1713294761205878,-6.2456,3.0461870914174605,0.6,0.4948716593053935,0.0798,0.076302536935918,0.1136919399999999,0.1615242353088178,0.174446,0.1500382906365667,0.315516,0.2029242659170144,124.78236,17.350094392215148,0.0983981268,0.2360977521486114,3.0,2.0,3.0,0.0,5.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0
ESTP,SP,✨ estp ✨,3EX0B3hRCUU8hzi7fQB9ST,50,0.6844400000000002,0.1602745297854877,0.6635399999999998,0.1702680012359866,-7.241359999999999,2.190572861055262,0.56,0.5014265364224069,0.119488,0.0987040446207235,0.2212107679999999,0.2350559965641304,0.172114,0.1388951050547256,0.559956,0.2371664481897445,122.59564000000002,25.75909728403081,0.0265617164,0.1037247896614715,4.0,0.0,4.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
ESTP,SP,estp,6BWcZ7dUK5uYDEXM6Zlrga,13,0.7487692307692307,0.0973388872669036,0.7872307692307692,0.1324330987367797,-4.618,1.5099751653586888,0.7692307692307693,0.4385290096535146,0.1542461538461538,0.1284627482669886,0.0772,0.1116811735104295,0.1727384615384615,0.1136232263408435,0.5946153846153847,0.2174084245767009,125.0766153846154,23.621412487890662,0.0001479053846153,0.0005324484169478,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
ESTP,SP,bébécen'estpaspourtoi,3gfJzUnbfQJ72xan9MAkPi,50,0.4706799999999999,0.1152646360621097,0.330428,0.2126111925558012,-12.69128,6.140930827668072,0.74,0.4430874976934521,0.0371159999999999,0.0113684195588175,0.6864433999999998,0.3123086945120099,0.125,0.0638596100514117,0.252406,0.159498726768637,120.77198,29.245915318832584,0.1660186388,0.2816037542443924,3.0,0.0,2.0,1.0,5.0,1.0,3.0,8.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0
ESTP,SP,I/ESTP  Playlist,1vffnqIrSlqmvpW0z9YNFF,19,0.6295263157894737,0.185615303613879,0.6350000000000001,0.2368740875092362,-6.407157894736841,3.103379309776824,0.4210526315789473,0.5072572735017882,0.0749684210526315,0.0760336917471574,0.2297149999999999,0.2819515142468844,0.1877368421052631,0.1627886059708053,0.4984736842105263,0.2406358171412312,113.7072105263158,28.34384558629762,0.0442157110526315,0.145427649611744,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
ESTP,SP,2023 will be my year,3zXp1YaZnarzW87bSctxRB,50,0.6033599999999999,0.1867045860416385,0.6552199999999999,0.2033622775206044,-6.161239999999999,2.6111939763335887,0.5,0.5050762722761054,0.086876,0.0897337662198572,0.2544315,0.3001342279310463,0.196242,0.1709944790730665,0.45334,0.215334359846756,118.54484,28.09925633292941,0.0569339431999999,0.1581094604491874,4.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0
ESTP,SP,ESTP - Entrepreneur,2vZSgTis23JGFyLp1ei1mq,50,0.5541,0.1373669671845069,0.7072599999999999,0.1845210911013277,-6.47942,2.651578667934425,0.58,0.4985693819032897,0.078142,0.08218284763196,0.109002842,0.1757227890328075,0.1981139999999999,0.1541965218512415,0.4599,0.2152804767587376,124.89956,33.03786760127208,0.0730569366,0.1817068022931809,4.0,0.0,3.0,2.0,6.0,0.0,5.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
ESTP,SP,CaVaBienC'estPasser,76PWs8Oe380S267RVfR7oc,50,0.72178,0.1198581287206177,0.7199599999999999,0.1155810449822274,-6.135339999999999,1.5624283769380354,0.28,0.4535573676110727,0.142952,0.0770516424754415,0.27118,0.2066721370792346,0.1645619999999999,0.1274191762872225,0.7094199999999999,0.159294630115624,119.89352,27.5292711188714,0.0012100069999999,0.0054616817644015,3.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,5.0,0.0,1.0
ESTP,SP,ㅤㅤㅤestp ,5y179bWQ7PAbKBgYrE44yU,18,0.7304444444444445,0.1565334853190965,0.7581666666666667,0.1285339277709791,-5.873666666666666,2.407433317138937,0.6111111111111112,0.5016313257045503,0.1083166666666666,0.0686731238635353,0.0769785,0.0912772550228149,0.2273666666666666,0.1465037281195982,0.6853888888888888,0.1893475295009274,120.47766666666666,30.23440162152651,0.0008597494444444,0.0032729022203731,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
ESTP,SP,ESTP songs,56MPLf5LhLC6zJCoMQ2Ksb,50,0.6418,0.1608235184344399,0.72374,0.1635425189674051,-5.659339999999999,2.568901564752483,0.42,0.4985693819032897,0.086472,0.0812234108204409,0.1068837679999999,0.1835846729723054,0.2133479999999999,0.1838398618141254,0.514818,0.244892119263873,128.7004,24.928605778936625,0.0204425632,0.0972180543974714,2.0,5.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,3.0,6.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,1.0
ESTP,SP,ESTP kpop playlist,198S9xaWeO2lU3FkFsvU8Z,50,0.6800799999999999,0.1092183433797283,0.83518,0.0907554889552703,-3.4397,1.4260084187002833,0.58,0.4985693819032897,0.102668,0.0746729097122775,0.05872752,0.0563190251398554,0.200668,0.1579329985035633,0.60956,0.1775231126084828,128.7449,31.969611749891108,0.0001659977999999,0.0008308268734496,4.0,1.0,3.0,3.0,5.0,0.0,3.0,1.0,4.0,0.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
ESTP,SP,🧨ESTP SUPREMACY,7j9H2uqOKug5k5wU1JLkre,50,0.63166,0.165023264902812,0.8093799999999999,0.1406066869254918,-5.438040000000001,2.428498662439284,0.54,0.5034574339058886,0.111176,0.0814745623504912,0.067635452,0.0997364937774538,0.2297679999999999,0.179766724622864,0.5931200000000001,0.2238139387609124,123.16433999999998,23.17524928744245,0.096131561,0.2200344879444556,4.0,2.0,10.0,0.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0
ESTP,SP,C’estPourBriot,0yAxzItWBWRwGKWLRJLQT8,50,0.74126,0.1013621130363,0.6257999999999999,0.0927909654293246,-6.79298,1.1611863477864843,0.32,0.4712120714991612,0.226374,0.1500381078259786,0.3596299999999999,0.208649822107056,0.144444,0.0632823383814189,0.3936079999999999,0.1940167138182077,117.49502,23.316126423738467,0.0008211446,0.0033378585249406,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,5.0,2.0,3.0
ESTP,SP,ESTP DOMINATION,2CNdhOapBs71DK2g0Tdgcb,50,0.7585999999999999,0.1203430470762305,0.70664,0.1776585535026474,-5.798479999999999,3.289361132934045,0.76,0.4314191105869,0.174058,0.127081039691134,0.07973486,0.1113948768521172,0.20695,0.1450993892306306,0.609692,0.2070067393559338,124.74118,29.49024884338024,0.0761299106,0.2126856402921913,2.0,4.0,11.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,0.0,4.0,1.0,3.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0
ESTP,SP,estp rock n roll girl ,4LJMr5ntID5tFnLxMcpERx,14,0.5370714285714285,0.1238419987699676,0.7112857142857143,0.1225865023134706,-7.302,3.097649928078232,0.6428571428571429,0.4972451580988469,0.04115,0.0127308679986872,0.1225742571428571,0.195945177722835,0.1611428571428571,0.1076426975213383,0.4597857142857143,0.2127483810193949,127.83207142857144,24.696550333581424,0.0128534971428571,0.0302282733986087,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ESTP,SP,Estp,1c5BgfaP6fVSiR1qJPPdun,15,0.6856000000000001,0.1566861284771018,0.7894666666666666,0.1376210462863597,-5.195666666666667,2.4236037708534868,0.5333333333333333,0.5163977794943222,0.1323399999999999,0.1242803961095347,0.085723,0.0985699535464172,0.1862933333333333,0.151837805694416,0.6038666666666667,0.2545238879237261,130.07893333333334,32.624347795268896,0.0738950793333333,0.2389098797403752,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
