mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,infj song 🤟,30FtvBuwQ9h2bKgSEjvmYR,11,0.449181818181818,0.0832031467936377,0.4287272727272727,0.0664741918478004,-10.459272727272726,2.310799865453912,0.9090909090909092,0.3015113445777636,0.0286454545454545,0.0038578137944601,0.346990909090909,0.244509960756389,0.1022545454545454,0.0161871778662226,0.2114363636363636,0.1074871831682947,100.90627272727274,12.867322076414418,0.713090909090909,0.1790203645094348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
INFJ,NF,INFJ,7Br1lRfmpEZXxogMdgmEoO,34,0.5243235294117647,0.1294643324201069,0.6002941176470589,0.1835022135795418,-6.94335294117647,2.063147329194109,0.6470588235294118,0.485071250072666,0.0568,0.0518703453552482,0.2929291176470588,0.2565298501192954,0.1408411764705882,0.0962724892817951,0.3719999999999999,0.206342463204286,121.0675,28.546969904745133,0.0131442002941176,0.0584429239712403,0.0,4.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0
INFJ,NF,Infj,0bsUXFgnPmR5v4LQxHS8t6,18,0.5108888888888887,0.12477126785059833,0.5830777777777778,0.2037217033560751,-8.069333333333333,6.053747920284833,0.2777777777777778,0.4608885989624768,0.047561111111111117,0.03136125633154403,0.2649972222222223,0.3188116255132775,0.1890888888888889,0.09816670628182562,0.3985,0.15526078630712226,108.20466666666668,34.11021653232874,0.11466830444444447,0.2611440316965394,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
INFJ,NF,for the infj people,0HMwAlxJnqtici8MuM6j6H,42,0.5189285714285714,0.15106377152117612,0.572952380952381,0.16878980323799073,-6.811595238095238,2.4982596875261454,0.6904761904761905,0.46790113809333284,0.05207142857142858,0.03566459121036004,0.2990811904761905,0.2854385362757298,0.1543047619047619,0.08394416539343556,0.3609785714285714,0.1926551101861465,112.68314285714284,31.827901433905613,0.040693453571428576,0.11908951790022478,1.0,4.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,1.0
INFJ,NF,infj playlist,0HD8f17kYAwH16afsq0h2B,50,0.5605399999999999,0.13537494568186295,0.5661,0.20298710625584687,-8.58558,3.4980672628041387,0.54,0.5034574339058886,0.040248,0.024564336518038268,0.3138910506,0.3173420852072025,0.192958,0.11892806107140601,0.432592,0.21756052579379712,117.93959999999998,29.89954394437535,0.16018899260000002,0.2940783421508559,3.0,2.0,5.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0
INFJ,NF,infj (taylor's version),4YwQTaYJDwk4OJfD38W2Em,35,0.5825428571428573,0.09967929245604534,0.5313714285714285,0.1680182213007733,-8.418571428571429,2.6110112677535753,0.7714285714285715,0.4260429614980358,0.06129428571428571,0.05043112334343419,0.4663011428571429,0.31993693025318587,0.12874,0.06546701100105125,0.40263714285714286,0.18527692800351633,120.05465714285715,32.17986613958089,0.00032335971428571424,0.0010846645260320215,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0
INFJ,NF,INFJ <3,456yoxP6M2KuShGByv5YVt,48,0.5567916666666667,0.15968359117573774,0.6194375,0.18011035698007308,-7.104479166666667,2.7458187089710533,0.7291666666666666,0.44909286028962947,0.05378541666666666,0.05530697693505798,0.25613302708333335,0.27987370397279593,0.20301041666666667,0.12063974723360726,0.4923125,0.22271374206423664,122.98041666666667,28.268292379944253,0.07219677812499999,0.19930652063213886,2.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,0.0,2.0,1.0,5.0,2.0,5.0,2.0,0.0,1.0,2.0
INFJ,NF,INFJ <3,0QcE69NKEwrXaFFcyajaGR,15,0.4744000000000001,0.11498434676076566,0.5510666666666667,0.13963087392257112,-7.502266666666667,2.772999316538648,0.5333333333333333,0.5163977794943222,0.05390666666666667,0.061669273046592976,0.257756,0.2692968743598781,0.14993333333333334,0.07706281914930244,0.29366666666666663,0.14197719468113115,109.96499999999999,33.653660023836935,0.053812576,0.14861229252542266,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
INFJ,NF,It's me. Hi. I'm an INFJ,6tJb2b3FAXRFqoRHc9SFaz,50,0.50856,0.11778901234228695,0.44364400000000004,0.2069011645739115,-9.6312,4.141090268545821,0.8,0.4040610178208844,0.040552000000000005,0.023121985650202348,0.5793415599999999,0.3419591502791513,0.13621,0.08531046362599158,0.31206599999999995,0.13997492721548238,117.52171999999999,23.85033185242965,0.050674011799999995,0.12366594674341845,2.0,8.0,0.0,4.0,0.0,6.0,0.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0
INFJ,NF,Infj songs,0LFXyjQKNMUX1yfrqxjuLT,48,0.527375,0.13232336681121487,0.5523125,0.16949388443746907,-7.767395833333333,3.313042374638828,0.5833333333333334,0.4982237954520136,0.04839374999999999,0.04163051461777077,0.37110785416666664,0.30685012755442964,0.15305625,0.09058226754806335,0.36755625,0.21461081441118954,119.74914583333334,27.97215786409809,0.048817983541666665,0.13510391495774926,4.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0
INFJ,NF,INFJ,4k24g7naOF07FRCRu6fpGh,26,0.5813076923076923,0.1701777351431777,0.5788846153846153,0.1721000469315629,-8.77603846153846,2.5501790287078943,0.6923076923076923,0.47067872433164165,0.058553846153846165,0.05311799115756718,0.33342,0.2663414624725185,0.19452692307692307,0.15480796247659173,0.4758076923076924,0.20361827407789693,121.83865384615385,30.41984524213403,0.29405885,0.3614913515931702,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0
INFJ,NF,INFJ,6H2vF7KlTC4iVHSNWEEiHw,50,0.52178,0.12272955002353586,0.554374,0.2340588054576134,-9.03746,5.674384566863005,0.62,0.4903143514780145,0.045205999999999996,0.02397292188435672,0.35127284000000003,0.353809321747063,0.15511,0.1160343655112219,0.4094900000000001,0.2114164651456785,111.59949999999999,24.909680036492,0.132800418,0.2784118895903913,3.0,4.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0
INFJ,NF,infj,0cXJyN6Y8CMpcSNJgds6mQ,50,0.5577599999999999,0.12438921142272487,0.49648,0.17201604576317875,-8.67524,2.409957680719133,0.92,0.27404751561786983,0.063,0.05818634035649289,0.4467196,0.30777019538477673,0.133722,0.06451741195133265,0.343198,0.18227212050745917,122.82216,35.90073307213565,0.0002000774,0.0007816209084392695,1.0,9.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0
INFJ,NF,pov: infj,2gh8mMXfT1YRvLpQSj8tY6,50,0.5095999999999999,0.136310270324427,0.55328,0.2476286752707096,-7.90264,3.9581172846675066,0.68,0.47121207149916117,0.07115,0.09186094026809641,0.41210376600000004,0.34745936051966375,0.16154200000000002,0.09751201723953028,0.38858400000000004,0.20653209698667727,122.25617999999999,28.139138746150394,0.0868499454,0.21777777394302406,1.0,7.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0
INFJ,NF,INFJ,2UrXsAW1onmqq06Tt9xNcp,50,0.54674,0.12678872189591628,0.62088,0.1722324769677571,-6.793120000000001,2.555732305614026,0.52,0.5046720495044484,0.054285999999999994,0.0524129404881299,0.26569052,0.2860837074977225,0.150308,0.07889238818977223,0.39021800000000006,0.18526804375481132,111.05601999999999,25.850981072047286,0.07521208819999999,0.2181956344983906,2.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,2.0,1.0
INFJ,NF,Infj ,4RaMd5DQ1t6Es8qWA6Ky8v,20,0.5027999999999999,0.12250310414971448,0.50285,0.17799328047636193,-8.1746,2.6709478191517664,0.6,0.5026246899500346,0.05907,0.07517003952443595,0.4736165,0.34103795339452514,0.21905999999999998,0.16546563771115105,0.4404199999999999,0.23232144609525288,128.83145,34.62814323863269,0.0022176345,0.008783979536735868,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
INFJ,NF,infj,4SFjG8wMvqGwcM3Zcm5xB7,10,0.5316,0.1491436295059974,0.5690000000000001,0.13746191391719298,-8.2999,2.1380863951985973,0.3,0.48304589153964794,0.043160000000000004,0.014623056376071924,0.253745,0.28333704159338025,0.15008000000000002,0.10931927551900442,0.4537999999999999,0.16915528697357088,110.8462,30.31185564098642,0.034528337,0.06667816966866144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
INFJ,NF,infj jams,5yXxMoXZN2UNIY8mzvHpNz,50,0.64174,0.14092664324218543,0.5747599999999999,0.17939041450514162,-5.9556000000000004,1.943579309061569,0.84,0.37032803990902036,0.078584,0.05665085463267297,0.43914200000000003,0.26726375957018905,0.152814,0.09816892980771379,0.49312,0.20900186894975314,125.6735,31.354522775178438,7.795999999999999e-07,2.556495496669179e-06,0.0,6.0,1.0,3.0,0.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,4.0,0.0,5.0,0.0,6.0,2.0,1.0,0.0,1.0
INFJ,NF,infj,24kiPOJ4nzVxtjRzNgMwCI,50,0.536512,0.1261726912462698,0.5953199999999998,0.18499844897308995,-7.58952,2.7806025865789943,0.62,0.49031435147801444,0.041596,0.021736078913424394,0.32908805399999996,0.3235294413831242,0.16026600000000002,0.1149892534641603,0.413548,0.20165783127437856,112.82663999999998,27.55228785400958,0.06183122059999999,0.15834934447876545,3.0,6.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0
INFJ,NF,infj-t,2tpBG9DK1Vg8PYBygzCS2K,24,0.608375,0.1460553237944295,0.474875,0.18742727575156232,-9.210791666666667,3.8430745501731303,0.6666666666666666,0.48154341234307674,0.10530416666666668,0.1248014579038544,0.4244666666666667,0.2908161763138307,0.19325,0.14859384093971523,0.36595833333333333,0.22434055423699548,113.52958333333333,27.390676580872753,0.01806871375,0.053147244356101346,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
INFJ,NF,entp x infj,5v8AJivGe0TyIuZqfR5ZU8,26,0.5797307692307693,0.13756701863231832,0.7111153846153846,0.17144079489388214,-7.103576923076924,2.7148664670377722,0.5384615384615384,0.508391127441794,0.04933846153846154,0.025593312828519513,0.12719688461538464,0.19487671517271157,0.20953846153846156,0.13520637877533168,0.5264692307692308,0.26208199597718385,121.7158846153846,32.65164056439054,0.23496028538461539,0.3682623040109188,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0
